,season,year,seasonyear,designer,text
54,spring,2000,s2000,jill-stuart,"Jill Stuart is known for translating the trends for her youthful clientele, making fashion fun and wearable. And her Spring 2000 collection was no exception: Comfortable, frilly tees were worn over jeans with heart-shaped pockets and embroidered detailing. There were also funky white leather bomber jackets, candy-pink camisoles and mint micro-shorts. For evening, Stuart showed pretty pastel column gowns with strappy high-heeled thong sandals that added a sexy footnote.</p></div>"
55,spring,2000,s2000,john-bartlett,"""Charo Meets Che"" was the title of John Bartlett's coed show, inspired by photographer and Mexican revolutionary Tina Modotti. Bartlett's ""Guerrilla Ballerinas"" stormed the runway wearing rust and brown leather slim pants with side laces, bomber jackets, and silk chiffon wrap tops. More formal looks followed, including a black twill luggage coat, georgette pants with gold beading, and gathered nude silk sleeveless tunics.</p></div>"
56,spring,2000,s2000,john-galliano,"Another wild tour de force for Galliano—this time, a musical rundown of the century, with plenty of unexpected twists and turns, of course. Dandyish zoot suits—Mafioso style—were shown with spacelike silver overcoats, hats, and bags. Fifties crinolines followed: Galliano's take on romance and innocence, and the beginning of rock. Gingham prints, floral appliqués and extravagant pink volumes alternated with punk and hip-hop inspired getups: combat boots, bondage straps (albeit covered in paillettes) and slashed dresses. Galliano's main virtue is his whimsical ability to retrace and appropriate different periods of fashion history. It wasn't always easy to grasp all the references, but the extravagant and accomplished creations left the audience reeling in their seats.</p></div>"
57,spring,2000,s2000,julien-macdonald,"Macdonald's talent lies with knitwear and fiber, and he didn't let his fans down. Out came PVC jeans decorated with silver studs, plasticlike fabrics painted with pale pinks and blues, a golden sweater with woven-in crystals so it sparkled, and sweaters in lime, fuchsia and silver stripes. Very disco, very out there. Very Julien.</p></div>"
58,spring,2000,s2000,junya-watanabe,"Junya Watanabe’s collection was nothing short of an epiphany: one of those rare fashion moments when creative genius, artistic integrity, and down-to-earth sensibility come together as one. The show opened with two girls running down the rained-on runway, protected only by their dainty foulards and beautifully simple shift robes. Each took turns unfastening the seams on the sides and turning the front of her dress onto itself, revealing a different color and print—in fact, two looks in one. Blending function and delicate beauty was the leitmotiv for Watanabe’s entire presentation. There were waterproof skirts (equipped with a hidden protective plastic layer), wrap-around scarves that upon closer inspection proved to be attached to a dress or skirt, gloriously pleated wraps and futuristic headpieces. It was a seamless display of refinement, architectural construction and clarity of vision that relied on technologically advanced fabrics and techniques coupled with Watanabe’s impeccably pure sense of style.</p></div>"
59,spring,2000,s2000,lanvin,"Cristina Ortiz presented a subtle yet striking collection for Lanvin, with her famously slim, sleek trousers taking center stage. They were done in black, lilac, red and cocoa, in fabrics ranging from canvas to leather to coated cotton. The highlight was a stunning beaded pair that faded from hazelnut to green. Ortiz also created sharp leather jackets, fitted shirtdresses, and practical jacquard dresses with ruched necks and waistlines. For her finale, Ortiz sent out a series of colorful evening gowns with appliqués resembling glittering broken tiles.</p></div>"
60,spring,2000,s2000,lawrence-steele,"Amid the sea of dainty decoration that has been the prevailing theme for Spring 2000 so far, Lawrence Steele's raw, sexy collection added a welcome dose of unadulterated energy. Models reminiscent of Helmut Newton's '70s glamour girls strutted down the catwalk wearing graphic black-and-white animal prints, studded skirts and transparent tops. Striking leather jackets and dresses were set off by accents of shocking pink and orange; detailing included large paillettes, feathers and gold piping on bare-back dresses. Steele offered the perfect look for those late nights you can't remember too well the next morning.</p></div>"
61,spring,2000,s2000,loewe,"White was the overwhelmingly dominant color at Loewe, with sporadic splashes of tan, sapphire, and yellow. Buttery leathers and suedes gave an opulent edge to form-fitting jeans, sexy jumpsuits and beaded overcoats. There were also delicate shift dresses, practical vests with zippers and python ensembles. For evening, Narciso Rodriguez showed a series of suede and leather dresses encrusted with glittering crystals. Overall, it was an unencumbered, consistent collection that did not forget Loewe's tradition of simple and luxurious chic.</p></div>"
62,spring,2000,s2000,louis-vuitton,"It was a veritable tour de force for Marc Jacobs who, after showing his own line in New York, presented an impressively honed collection for Louis Vuitton. Travel and luxury have always been essential components of the Vuitton allure, and this season it looks like jet-setters will feel equally at home on their way to a safari in Africa or hopping on the Concorde between New York and Paris. Canvas skirts, trenchcoats, and jackets stamped with LV's mini-monogram were reminiscent of a luxury-starved colonial explorer's uniform, as were the wool denim pieces and oversize bags. For more urban tastes, Jacobs produced a series of fluid silk jersey dresses with graphic prints, gold skirts and coats, and cashmere tops with scarves. The overall feeling was of easy, eminently wearable chic—adornment was restricted to very subtle diamond stitching on pants and skirts, and occasional embroidery on tanks and evening gowns.</p></div>"
63,spring,2000,s2000,maison-martin-margiela,"This was the first of a pair of shows focused on overblown proportions applied to wardrobe staples like trenchcoats, men’s shirts, bombers, and slip dresses, all of which were enlarged by 148, 150, or 200 percent.  But size wasn’t Margiela’s only concern for Spring ’00: Carefully placed price stickers and electronic security tags  commented on the marketing and selling of fashion, as well. What the de-heeled  shoes were meant to say is less clear. The collection was served up not on a runway but, commented <em><a href=""http://www.nytimes.com/1999/10/10/style/review-fashion-from-kittens-to-kilts-to-hacked-heels.html"">The New York Times</a></em>, “on round tabletops in a room that looked set up for a Rotarian dinner.”</p></div>"
64,spring,2000,s2000,marc-jacobs,"Marc Jacobs has long been a fashion-insider favorite, and with his collection, shown late Monday night at the New York Armory, he once again proved why. His Spring 2000 line is sure to become one of the most important collections of the season. The mood of the clothes was evocative of a California surfer girl on holiday in a Parisian discotheque circa 1979: canvas trousers with green and red piping were paired with poor boy cashmere T-shirts; Nimes denim pants, sundresses, and skirtsuits looked crisp and fresh with striped gauze tops. The clean and simple lines were thrown occasional accents—like paillette trimming on green cotton satin pea jackets, spotted dresses, and striped trousers. The overall feeling: effortless, understated chic.</p></div>"
